paradigm_name,trialNum,cue_onset,cue_dur,delayTime,delay_resp_period,rest_dur,trial_count,blockType,blockNum,delay_time,stimImage_i,stimImage,responseImage1,responseImage1_i,responseImage1_pos,responseImage1_X,responseImage1_Y,responseImage2,responseImage2_i,responseImage2_pos,responseImage2_X,responseImage2_Y,responseImage3,responseImage3_i,responseImage3_pos,responseImage3_X,responseImage3_Y,targImage,targImage_i,targImage_pos,targImage_X,targImage_Y,delay_onset,delay_dur,resp_onset,resp_dur,rest_onset,circle_dur,circle_onset,total_dur,cross_onset,cross_dur,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.started,text.started,key_resp.keys,key_resp.rt,text_2.started,text_2.stopped,sample.started,Delay.started,sample.stopped,Delay.stopped,Response_1.started,Response_2.started,Response_3.started,roi.started,polygon.started,Response_1.stopped,Response_2.stopped,Response_3.stopped,roi.stopped,polygon.stopped,roi.numLooks,roi.timesOn,roi.timesOff,participant,session,date,expName,psychopyVersion,frameRate,
stimBlast2,36,0,0.1,0.3797027604789831,0.7,0.2,15,PRED,12,0.3797027604789831,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]","[11.733433509789462, -11.733433509789466]","[11.733433509789462, -11.733433509789466]",0.1,0.3797027604789831,0.4797027604789831,0.3202972395210169,0.8,0.2297027604789831,0,1.0,0.8,0.2,0,0,0,0,0,9,9,15,,,,,,,45.31194941600552,45.31194941600552,45.418155249994015,45.551452624989906,45.76765491600963,45.76765491600963,45.76765491600963,45.76765491600963,46.1010512910143,46.1010512910143,46.1010512910143,46.1010512910143,46.1010512910143,46.31197437501396,0,,,100001,001,2023-04-13_16h01.48.438,DMS_etROI_12-36_stimBlast,2022.2.4,59.80043100270544,
stimBlast2,36,0,0.1,0.3797027604789831,0.7,0.2,23,PRED,12,0.3797027604789831,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]","[11.733433509789462, -11.733433509789466]","[11.733433509789462, -11.733433509789466]",0.1,0.3797027604789831,0.4797027604789831,0.3202972395210169,0.8,0.2297027604789831,0,1.0,0.8,0.2,0,0,0,0,0,10,10,23,,,,,,,46.31197437501396,46.31197437501396,46.41738150001038,46.550944916001754,46.767549208016135,46.767549208016135,46.767549208016135,46.767549208016135,47.10125700000208,47.10125700000208,47.10125700000208,47.10125700000208,47.10125700000208,47.31072795801447,0,,,100001,001,2023-04-13_16h01.48.438,DMS_etROI_12-36_stimBlast,2022.2.4,59.80043100270544,
stimBlast2,36,0,0.1,0.3797027604789831,0.7,0.2,0,PRED,12,0.3797027604789831,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]","[11.733433509789464, 11.733433509789462]","[11.733433509789464, 11.733433509789462]",0.1,0.3797027604789831,0.4797027604789831,0.3202972395210169,0.8,0.2297027604789831,0,1.0,0.8,0.2,0,0,0,0,0,11,11,0,,,,,,,47.31072795801447,47.31072795801447,47.417419416015036,47.55091491600615,47.76754558298853,47.76754558298853,47.76754558298853,47.76754558298853,48.10194966601557,48.10194966601557,48.10194966601557,48.10194966601557,48.10194966601557,48.317309790989384,0,,,100001,001,2023-04-13_16h01.48.438,DMS_etROI_12-36_stimBlast,2022.2.4,59.80043100270544,
stimBlast2,36,0,0.1,0.3797027604789831,0.7,0.2,21,PRED,12,0.3797027604789831,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]","[11.733433509789462, -11.733433509789466]","[11.733433509789462, -11.733433509789466]",0.1,0.3797027604789831,0.4797027604789831,0.3202972395210169,0.8,0.2297027604789831,0,1.0,0.8,0.2,0,0,0,0,0,12,12,21,,,,,,,48.317309790989384,48.317309790989384,48.41720279099536,48.550398833001964,48.78411158299423,48.78411158299423,48.78411158299423,48.78411158299423,49.11729304099572,49.11729304099572,49.11729304099572,49.11729304099572,49.11729304099572,49.332787749997806,0,,,100001,001,2023-04-13_16h01.48.438,DMS_etROI_12-36_stimBlast,2022.2.4,59.80043100270544,
stimBlast2,36,0,0.1,0.3797027604789831,0.7,0.2,9,PRED,12,0.3797027604789831,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]",0.1,0.3797027604789831,0.4797027604789831,0.3202972395210169,0.8,0.2297027604789831,0,1.0,0.8,0.2,0,0,0,0,0,13,13,9,,,,,,,49.332787749997806,49.332787749997806,49.433879958000034,49.56755620799959,49.784379415999865,49.784379415999865,49.784379415999865,49.784379415999865,50.10162987498916,50.117538666003384,50.117538666003384,50.117538666003384,50.117538666003384,50.311008999997284,0,,,100001,001,2023-04-13_16h01.48.438,DMS_etROI_12-36_stimBlast,2022.2.4,59.80043100270544,
stimBlast2,36,0,0.1,0.3797027604789831,0.7,0.2,1,PRED,12,0.3797027604789831,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]","[11.733433509789464, 11.733433509789462]","[11.733433509789464, 11.733433509789462]",0.1,0.3797027604789831,0.4797027604789831,0.3202972395210169,0.8,0.2297027604789831,0,1.0,0.8,0.2,0,0,0,0,0,14,14,1,,,,,,,50.311008999997284,50.311008999997284,50.41769195799134,50.55125437499373,50.767554582998855,50.767554582998855,50.767554582998855,50.767554582998855,51.10124370799167,51.10124370799167,51.10124370799167,51.10124370799167,51.10124370799167,51.31298254101421,0,,,100001,001,2023-04-13_16h01.48.438,DMS_etROI_12-36_stimBlast,2022.2.4,59.80043100270544,
stimBlast2,36,0,0.1,0.3797027604789831,0.7,0.2,7,PRED,12,0.3797027604789831,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]","[11.733433509789464, 11.733433509789462]","[11.733433509789464, 11.733433509789462]",0.1,0.3797027604789831,0.4797027604789831,0.3202972395210169,0.8,0.2297027604789831,0,1.0,0.8,0.2,0,0,0,0,0,15,15,7,,,,,,,51.31298254101421,51.31298254101421,51.41783150000265,51.55107937499997,51.76758904100279,51.76758904100279,51.76758904100279,51.76758904100279,52.100854832999175,52.100854832999175,52.100854832999175,52.100854832999175,52.100854832999175,52.31102737499168,0,,,100001,001,2023-04-13_16h01.48.438,DMS_etROI_12-36_stimBlast,2022.2.4,59.80043100270544,
stimBlast2,36,0,0.1,0.3797027604789831,0.7,0.2,22,PRED,12,0.3797027604789831,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]",0.1,0.3797027604789831,0.4797027604789831,0.3202972395210169,0.8,0.2297027604789831,0,1.0,0.8,0.2,0,0,0,0,0,16,16,22,,,,,,,52.31102737499168,52.31102737499168,52.41802254100912,52.551183833013056,52.76745074999053,52.76745074999053,52.76745074999053,52.76745074999053,53.10129787499318,53.10129787499318,53.10129787499318,53.10129787499318,53.10129787499318,53.31263004100765,0,,,100001,001,2023-04-13_16h01.48.438,DMS_etROI_12-36_stimBlast,2022.2.4,59.80043100270544,
stimBlast2,36,0,0.1,0.3797027604789831,0.7,0.2,14,PRED,12,0.3797027604789831,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]",0.1,0.3797027604789831,0.4797027604789831,0.3202972395210169,0.8,0.2297027604789831,0,1.0,0.8,0.2,0,0,0,0,0,17,17,14,,,,,,,53.31263004100765,53.31263004100765,53.417891207995126,53.551057250006124,53.767768249992514,53.767768249992514,53.767768249992514,53.767768249992514,54.10109920799732,54.10109920799732,54.10109920799732,54.10109920799732,54.10109920799732,54.31091875000857,0,,,100001,001,2023-04-13_16h01.48.438,DMS_etROI_12-36_stimBlast,2022.2.4,59.80043100270544,
stimBlast2,36,0,0.1,0.3797027604789831,0.7,0.2,30,PRED,12,0.3797027604789831,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]",0.1,0.3797027604789831,0.4797027604789831,0.3202972395210169,0.8,0.2297027604789831,0,1.0,0.8,0.2,0,0,0,0,0,18,18,30,,,,,,,54.31091875000857,54.31091875000857,54.417698500008555,54.55091049999464,54.76762475000578,54.76762475000578,54.76762475000578,54.76762475000578,55.10102495801402,55.10102495801402,55.10102495801402,55.10102495801402,55.10102495801402,55.311066416004905,0,,,100001,001,2023-04-13_16h01.48.438,DMS_etROI_12-36_stimBlast,2022.2.4,59.80043100270544,
stimBlast2,36,0,0.1,0.3797027604789831,0.7,0.2,6,PRED,12,0.3797027604789831,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]",0.1,0.3797027604789831,0.4797027604789831,0.3202972395210169,0.8,0.2297027604789831,0,1.0,0.8,0.2,0,0,0,0,0,19,19,6,,,,,,,55.311066416004905,55.311066416004905,55.41759416600689,55.55123174999608,55.76762695799698,55.76762695799698,55.76762695799698,55.76762695799698,56.10103225000785,56.10103225000785,56.10103225000785,56.10103225000785,56.10103225000785,56.31149829100468,0,,,100001,001,2023-04-13_16h01.48.438,DMS_etROI_12-36_stimBlast,2022.2.4,59.80043100270544,
stimBlast2,36,0,0.1,0.3797027604789831,0.7,0.2,4,PRED,12,0.3797027604789831,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]","[11.733433509789462, -11.733433509789466]","[11.733433509789462, -11.733433509789466]",0.1,0.3797027604789831,0.4797027604789831,0.3202972395210169,0.8,0.2297027604789831,0,1.0,0.8,0.2,0,0,0,0,0,20,20,4,,,,,,,56.31149829100468,56.31149829100468,56.417641208012355,56.55117487499956,56.76818425001693,56.76818425001693,56.76818425001693,56.76818425001693,57.10095341599663,57.10095341599663,57.10095341599663,57.10095341599663,57.10095341599663,57.31163062501582,0,,,100001,001,2023-04-13_16h01.48.438,DMS_etROI_12-36_stimBlast,2022.2.4,59.80043100270544,
stimBlast2,36,0,0.1,0.3797027604789831,0.7,0.2,31,PRED,12,0.3797027604789831,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]",0.1,0.3797027604789831,0.4797027604789831,0.3202972395210169,0.8,0.2297027604789831,0,1.0,0.8,0.2,0,0,0,0,0,21,21,31,,,,,,,57.31163062501582,57.31163062501582,57.418038583011366,57.55086504100473,57.76797241601162,57.76797241601162,57.76797241601162,57.76797241601162,58.101240332995076,58.101240332995076,58.101240332995076,58.101240332995076,58.101240332995076,58.31210962499608,0,,,100001,001,2023-04-13_16h01.48.438,DMS_etROI_12-36_stimBlast,2022.2.4,59.80043100270544,
stimBlast2,36,0,0.1,0.3797027604789831,0.7,0.2,26,PRED,12,0.3797027604789831,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]","[11.733433509789462, -11.733433509789466]","[11.733433509789462, -11.733433509789466]",0.1,0.3797027604789831,0.4797027604789831,0.3202972395210169,0.8,0.2297027604789831,0,1.0,0.8,0.2,0,0,0,0,0,22,22,26,,,,,,,58.31210962499608,58.31210962499608,58.41715504101012,58.5503996250045,58.767470207996666,58.767470207996666,58.767470207996666,58.767470207996666,59.10084170801565,59.10084170801565,59.10084170801565,59.10084170801565,59.10084170801565,59.30025400000159,0,,,100001,001,2023-04-13_16h01.48.438,DMS_etROI_12-36_stimBlast,2022.2.4,59.80043100270544,
stimBlast2,36,0,0.1,0.3797027604789831,0.7,0.2,28,PRED,12,0.3797027604789831,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]",0.1,0.3797027604789831,0.4797027604789831,0.3202972395210169,0.8,0.2297027604789831,0,1.0,0.8,0.2,0,0,0,0,0,23,23,28,,,,,,,59.30025400000159,59.30025400000159,59.400230125000235,59.53410808299668,59.76767783300602,59.76767783300602,59.76767783300602,59.76767783300602,60.08429445800721,60.10146762500517,60.10146762500517,60.10146762500517,60.10146762500517,60.29539941600524,0,,,100001,001,2023-04-13_16h01.48.438,DMS_etROI_12-36_stimBlast,2022.2.4,59.80043100270544,
